tanggal,stasiun,pm10,pm25,so2,co,o3,no2,max,critical_parameter,target_kategori,temperature_2m_max,temperature_2m_min,precipitation_sum,precipitation_hours,wind_speed_10m_max,wind_direction_10m_dominant,shortwave_radiation_sum,temperature_2m_mean,relative_humidity_2m_mean,cloud_cover_mean,surface_pressure_mean,wind_gusts_10m_max,winddirection_10m_dominant,relative_humidity_2m_max,relative_humidity_2m_min,cloud_cover_max,cloud_cover_min,wind_gusts_10m_mean,wind_speed_10m_mean,wind_gusts_10m_min,wind_speed_10m_min,surface_pressure_max,surface_pressure_min,washout_effect,ventilation_proxy,rainy_day,is_holiday_nasional,nama_libur,is_weekend,day_name,is_working_day,tahun,Total_Penduduk,ndvi
2022-12-31,DKI1,54.0,68.0,49.0,11.0,19.0,12.0,68.0,PM25,SEDANG,27.6,22.2,29.0,16.0,17.6,266.0,13.78,24.5,89.0,100.0,1010.7,45.0,266.0,98.0,77.0,100.0,100.0,25.2,10.3,15.1,5.2,1012.6,1008.5,298.70000000000005,0.0101909567626397,1.0,0.0,,1.0,Saturday,0,2022.0,1053482.0,0.2587
2022-12-31,DKI2,47.0,58.0,56.0,21.0,23.0,24.0,58.0,PM25,SEDANG,27.1,22.8,27.1,20.0,21.7,270.0,14.81,24.7,89.0,100.0,1010.4,49.3,270.0,96.0,77.0,100.0,100.0,30.5,13.1,17.6,9.3,1012.4,1008.3,355.01,0.0129651623119556,1.0,0.0,,1.0,Saturday,0,2022.0,1799220.0,0.26106153846153846
2022-12-31,DKI3,48.0,49.0,,24.0,14.0,,49.0,PM25,BAIK,26.6,22.4,11.2,19.0,20.1,262.0,10.08,23.9,91.0,100.0,1003.3,42.1,262.0,98.0,82.0,100.0,100.0,25.9,11.1,14.4,5.4,1005.3,1001.2,124.32,0.0110634904814113,1.0,0.0,,1.0,Saturday,0,2022.0,2234262.0,0.43989999999999996
2022-12-31,DKI4,49.0,73.0,,,,,73.0,PM25,SEDANG,27.5,21.9,27.0,17.0,16.2,268.0,12.68,24.2,90.0,100.0,1007.3,42.5,268.0,100.0,78.0,100.0,100.0,27.6,11.8,18.0,7.4,1009.4,1005.2,318.6,0.0117144842648664,1.0,0.0,,1.0,Saturday,0,2022.0,3066074.0,0.5235846153846154
2022-12-31,DKI4,54.0,73.0,56.0,24.0,23.0,24.0,73.0,"PM2,5",SEDANG,27.5,21.9,27.0,17.0,16.2,268.0,12.68,24.2,90.0,100.0,1007.3,42.5,268.0,100.0,78.0,100.0,100.0,27.6,11.8,18.0,7.4,1009.4,1005.2,318.6,0.0117144842648664,1.0,0.0,,1.0,Saturday,0,2022.0,3066074.0,0.5235846153846154
2022-12-31,DKI5,50.0,,23.0,21.0,13.0,,50.0,PM10,BAIK,27.8,22.2,19.5,19.0,18.8,267.0,13.27,24.5,89.0,100.0,1009.8,43.2,267.0,98.0,77.0,100.0,98.0,25.4,10.3,13.7,4.9,1011.7,1007.6,200.85,0.0102000396118043,1.0,0.0,,1.0,Saturday,0,2022.0,2458707.0,0.41684615384615387
2023-01-01,DKI1,44.0,55.0,47.0,10.0,24.0,9.0,55.0,PM25,SEDANG,28.7,21.8,17.2,16.0,12.2,253.0,14.07,24.5,89.0,100.0,1010.9,36.0,253.0,99.0,75.0,100.0,98.0,22.3,8.6,7.9,3.2,1013.2,1008.3,147.92,0.0085072707488376,1.0,1.0,New Year's Day,1.0,Sunday,0,2023.0,1049314.0,0.2777
2023-01-01,DKI2,44.0,61.0,56.0,16.0,20.0,19.0,61.0,PM25,SEDANG,28.5,22.1,22.3,17.0,16.1,255.0,15.17,24.7,88.0,100.0,1010.6,38.9,255.0,97.0,70.0,100.0,98.0,25.7,10.8,8.6,3.8,1012.9,1008.0,240.84000000000003,0.0106867207599445,1.0,1.0,New Year's Day,1.0,Sunday,0,2023.0,1808985.0,0.2744
2023-01-01,DKI3,26.0,43.0,51.0,5.0,16.0,2.0,51.0,SO2,SEDANG,28.3,21.8,19.8,17.0,19.6,258.0,14.18,24.3,88.0,100.0,1003.4,38.9,258.0,96.0,75.0,100.0,99.0,27.6,11.0,13.0,5.8,1005.9,1001.0,217.8,0.0109627267291209,1.0,1.0,New Year's Day,1.0,Sunday,0,2023.0,2235606.0,0.4542
2023-01-01,DKI4,23.0,57.0,,,,,57.0,PM25,SEDANG,28.4,21.6,25.7,16.0,15.1,262.0,14.1,24.2,89.0,100.0,1007.5,36.7,262.0,98.0,74.0,100.0,100.0,26.1,10.7,10.1,5.2,1009.9,1005.1,274.98999999999995,0.0106203473945409,1.0,1.0,New Year's Day,1.0,Sunday,0,2023.0,3079618.0,0.554
2023-01-01,DKI5,30.0,,21.0,13.0,14.0,1.0,52.0,PM10,SEDANG,28.6,21.8,21.8,16.0,12.3,247.0,13.69,24.5,90.0,100.0,1010.0,33.8,247.0,99.0,75.0,100.0,96.0,21.7,8.0,9.0,3.8,1012.3,1007.5,174.4,0.0079207920792079,1.0,1.0,New Year's Day,1.0,Sunday,0,2023.0,2470054.0,0.4358
2023-01-02,DKI1,32.0,43.0,52.0,9.0,24.0,8.0,52.0,SO2,SEDANG,29.5,22.8,11.9,13.0,16.9,268.0,17.76,25.2,85.0,100.0,1010.8,38.2,268.0,94.0,68.0,100.0,100.0,26.7,12.0,12.2,5.9,1013.6,1008.3,142.8,0.0118717847249703,1.0,0.0,,0.0,Monday,1,2023.0,1049314.0,0.2687375
2023-01-02,DKI2,34.0,43.0,59.0,15.0,21.0,19.0,59.0,SO2,SEDANG,28.5,23.0,4.4,13.0,20.0,268.0,18.41,25.3,84.0,100.0,1010.5,42.8,268.0,94.0,73.0,100.0,98.0,28.5,13.7,16.2,8.3,1013.2,1008.1,60.28,0.0135576447303315,1.0,0.0,,0.0,Monday,1,2023.0,1808985.0,0.2598125
2023-01-02,DKI3,23.0,40.0,51.0,5.0,16.0,3.0,51.0,SO2,SEDANG,29.0,22.5,8.0,12.0,19.1,271.0,18.0,25.0,84.0,100.0,1003.2,37.1,271.0,93.0,71.0,100.0,100.0,31.0,14.5,20.2,9.1,1005.9,1001.0,116.0,0.0144537480063795,1.0,0.0,,0.0,Monday,1,2023.0,2235606.0,0.43574999999999997
2023-01-02,DKI4,27.0,53.0,53.0,3.0,12.0,10.0,53.0,PM25,SEDANG,29.4,22.6,10.4,13.0,18.0,272.0,18.07,25.0,85.0,100.0,1007.3,39.6,272.0,94.0,69.0,100.0,100.0,29.6,14.0,20.2,7.3,1009.9,1005.0,145.6,0.0138985406532314,1.0,0.0,,0.0,Monday,1,2023.0,3079618.0,0.52131875
2023-01-02,DKI5,25.0,,30.0,13.0,16.0,2.0,48.0,PM10,BAIK,29.0,22.5,11.8,13.0,16.6,265.0,17.25,25.1,86.0,100.0,1009.9,38.2,265.0,96.0,71.0,100.0,100.0,27.7,12.0,11.9,5.2,1012.8,1007.5,141.60000000000002,0.0118823645905535,1.0,0.0,,0.0,Monday,1,2023.0,2470054.0,0.41108125
2023-01-03,DKI1,31.0,35.0,49.0,9.0,12.0,7.0,49.0,SO2,BAIK,26.8,23.3,19.4,11.0,16.2,262.0,8.97,24.4,90.0,100.0,1010.6,37.1,262.0,95.0,77.0,100.0,100.0,24.7,11.2,15.1,5.4,1012.3,1008.4,217.28,0.0110825252325351,1.0,0.0,,0.0,Tuesday,1,2023.0,1049314.0,0.259775
2023-01-03,DKI2,28.0,34.0,57.0,13.0,21.0,16.0,57.0,SO2,SEDANG,27.0,23.4,13.6,11.0,19.5,260.0,9.41,24.6,89.0,100.0,1010.3,41.0,260.0,94.0,78.0,100.0,99.0,27.1,12.9,18.0,8.9,1012.1,1008.1,175.44,0.0127684846085321,1.0,0.0,,0.0,Tuesday,1,2023.0,1808985.0,0.24522499999999997
2023-01-03,DKI3,25.0,32.0,53.0,4.0,15.0,,53.0,SO2,SEDANG,25.9,23.0,19.5,10.0,18.4,265.0,8.15,24.2,88.0,100.0,1003.1,36.7,265.0,92.0,82.0,100.0,100.0,27.6,13.8,15.5,8.4,1005.0,1001.0,269.1,0.0137573522081547,1.0,0.0,,0.0,Tuesday,1,2023.0,2235606.0,0.4173
2023-01-03,DKI4,19.0,43.0,53.0,3.0,11.0,9.0,53.0,SO2,SEDANG,26.8,23.1,21.6,12.0,17.3,269.0,8.56,24.3,89.0,100.0,1007.2,42.1,269.0,94.0,79.0,100.0,100.0,28.1,13.5,19.8,9.0,1008.9,1005.1,291.6,0.0134034948371723,1.0,0.0,,0.0,Tuesday,1,2023.0,3079618.0,0.48863750000000006
2023-01-03,DKI5,22.0,,28.0,11.0,15.0,,49.0,PM10,BAIK,26.6,23.1,14.0,12.0,15.1,259.0,8.9,24.3,90.0,100.0,1009.7,35.3,259.0,94.0,78.0,100.0,100.0,24.8,11.1,15.5,5.4,1011.5,1007.5,155.4,0.0109933643656531,1.0,0.0,,0.0,Tuesday,1,2023.0,2470054.0,0.3863625
2023-01-04,DKI1,30.0,47.0,53.0,11.0,15.0,9.0,53.0,SO2,SEDANG,29.5,22.3,10.3,20.0,14.2,272.0,17.22,25.4,85.0,99.0,1010.0,37.4,272.0,97.0,66.0,100.0,77.0,22.3,9.1,7.9,3.9,1011.2,1007.7,93.73,0.009009900990099,1.0,0.0,,0.0,Wednesday,1,2023.0,1049314.0,0.2508125
2023-01-04,DKI2,31.0,49.0,60.0,17.0,21.0,26.0,60.0,SO2,SEDANG,28.7,22.5,6.0,20.0,16.6,268.0,18.83,25.6,85.0,99.0,1009.7,38.5,268.0,96.0,69.0,100.0,89.0,25.5,11.3,12.2,5.9,1010.9,1007.4,67.80000000000001,0.0111914430028721,1.0,0.0,,0.0,Wednesday,1,2023.0,1808985.0,0.2306375
2023-01-04,DKI3,30.0,44.0,53.0,5.0,15.0,4.0,53.0,SO2,SEDANG,28.4,22.5,10.1,17.0,17.4,268.0,13.64,24.6,88.0,99.0,1002.5,39.2,268.0,96.0,76.0,100.0,88.0,21.8,9.4,7.2,4.4,1003.9,1000.4,94.94,0.0093765586034912,1.0,0.0,,0.0,Wednesday,1,2023.0,2235606.0,0.39885
2023-01-04,DKI4,17.0,51.0,53.0,4.0,9.0,10.0,53.0,SO2,SEDANG,29.0,22.4,8.0,18.0,16.8,271.0,14.68,24.9,88.0,99.0,1006.6,39.6,271.0,97.0,68.0,100.0,89.0,22.7,9.7,10.1,5.0,1007.9,1004.5,77.6,0.0096363997615736,1.0,0.0,,0.0,Wednesday,1,2023.0,3079618.0,0.45595625000000006
2023-01-04,DKI5,26.0,,31.0,12.0,17.0,2.0,54.0,PM10,SEDANG,29.4,22.1,7.2,17.0,14.8,272.0,17.63,25.3,86.0,99.0,1009.1,37.1,272.0,97.0,67.0,100.0,88.0,22.3,8.9,7.9,3.6,1010.4,1006.9,64.08,0.0088197403626994,1.0,0.0,,0.0,Wednesday,1,2023.0,2470054.0,0.36164375000000004
2023-01-05,DKI1,38.0,50.0,50.0,13.0,26.0,11.0,50.0,PM25,BAIK,30.6,22.8,0.9,4.0,16.1,271.0,20.75,26.4,81.0,96.0,1010.0,35.3,271.0,96.0,60.0,100.0,67.0,20.7,9.0,9.7,5.4,1011.8,1008.0,8.1,0.0089108910891089,0.0,0.0,,0.0,Thursday,1,2023.0,1049314.0,0.24185
2023-01-05,DKI2,37.0,53.0,57.0,26.0,21.0,35.0,57.0,SO2,SEDANG,29.6,23.5,0.9,4.0,18.0,272.0,20.52,26.4,81.0,96.0,1009.8,36.7,272.0,94.0,67.0,100.0,58.0,23.2,10.6,13.7,5.5,1011.6,1007.8,9.54,0.0104971281441869,0.0,0.0,,0.0,Thursday,1,2023.0,1808985.0,0.21605
2023-01-05,DKI3,40.0,59.0,53.0,10.0,18.0,7.0,59.0,PM25,SEDANG,30.1,21.6,0.6,3.0,14.1,264.0,21.78,25.6,83.0,95.0,1002.6,37.8,264.0,98.0,64.0,100.0,58.0,18.0,7.6,8.3,4.0,1004.5,1000.7,4.56,0.0075802912427688,0.0,0.0,,0.0,Thursday,1,2023.0,2235606.0,0.38039999999999996
2023-01-05,DKI4,21.0,59.0,53.0,19.0,14.0,11.0,59.0,PM25,SEDANG,30.2,22.3,0.5,3.0,16.7,270.0,20.92,25.9,82.0,96.0,1006.7,35.3,270.0,96.0,62.0,100.0,70.0,21.0,9.6,10.8,4.7,1008.5,1004.7,4.8,0.0095361080758915,0.0,0.0,,0.0,Thursday,1,2023.0,3079618.0,0.42327500000000007
2023-01-05,DKI5,35.0,,26.0,23.0,18.0,,53.0,PM10,SEDANG,30.4,22.9,0.8,4.0,16.0,271.0,21.21,26.4,81.0,96.0,1009.1,34.9,271.0,95.0,61.0,100.0,59.0,21.4,9.2,9.7,5.4,1010.9,1007.1,7.359999999999999,0.0091170349816668,0.0,0.0,,0.0,Thursday,1,2023.0,2470054.0,0.33692500000000003
2023-01-06,DKI1,31.0,48.0,45.0,10.0,13.0,7.0,48.0,PM25,BAIK,31.4,24.2,0.7,2.0,22.5,254.0,22.58,27.3,75.0,92.0,1009.5,45.4,254.0,88.0,57.0,100.0,40.0,26.8,12.9,11.2,6.1,1011.6,1006.6,9.03,0.012778603268945,0.0,0.0,,0.0,Friday,1,2023.0,1049314.0,0.2328875
2023-01-06,DKI2,30.0,43.0,56.0,14.0,18.0,19.0,56.0,SO2,SEDANG,31.0,24.9,0.3,1.0,21.8,259.0,21.18,27.5,73.0,95.0,1009.2,42.5,259.0,85.0,59.0,100.0,37.0,30.1,15.1,15.1,8.2,1011.4,1006.3,4.529999999999999,0.0149623464130003,0.0,0.0,,0.0,Friday,1,2023.0,1808985.0,0.2014625
2023-01-06,DKI3,50.0,73.0,51.0,10.0,11.0,7.0,73.0,PM25,SEDANG,30.5,22.8,0.1,1.0,22.7,258.0,23.97,26.3,78.0,90.0,1002.2,45.4,258.0,91.0,62.0,100.0,16.0,24.2,11.9,12.6,7.0,1004.3,999.4,1.1900000000000002,0.0118738774695669,0.0,0.0,,0.0,Friday,1,2023.0,2235606.0,0.36195
2023-01-06,DKI4,38.0,68.0,53.0,16.0,12.0,10.0,68.0,PM25,SEDANG,31.0,23.0,0.2,2.0,22.1,261.0,23.01,26.7,76.0,92.0,1006.1,43.9,261.0,90.0,59.0,100.0,34.0,26.1,13.2,14.4,7.6,1008.3,1003.2,2.64,0.0131199681940164,0.0,0.0,,0.0,Friday,1,2023.0,3079618.0,0.3905937500000001
2023-01-06,DKI5,21.0,,19.0,11.0,16.0,,55.0,PM10,SEDANG,31.1,24.4,0.1,1.0,22.1,254.0,22.91,27.2,75.0,92.0,1008.6,45.7,254.0,87.0,60.0,100.0,25.0,28.4,13.5,10.4,5.5,1010.7,1005.8,1.35,0.0133848899464604,0.0,0.0,,0.0,Friday,1,2023.0,2470054.0,0.31220625
2023-01-07,DKI1,25.0,42.0,44.0,10.0,9.0,5.0,44.0,SO2,BAIK,31.2,24.0,1.0,4.0,19.5,255.0,22.9,27.2,77.0,82.0,1008.4,43.2,255.0,87.0,62.0,100.0,25.0,27.3,12.9,13.0,7.3,1010.6,1005.4,12.9,0.0127925426418088,0.0,0.0,,1.0,Saturday,0,2023.0,1049314.0,0.22392499999999999
2023-01-07,DKI2,23.0,44.0,56.0,11.0,17.0,15.0,56.0,SO2,SEDANG,30.8,24.4,2.1,4.0,20.4,258.0,22.84,27.4,76.0,82.0,1008.1,43.6,258.0,85.0,65.0,100.0,28.0,30.5,14.6,17.3,9.6,1010.3,1005.2,30.66,0.0144826902093046,1.0,0.0,,1.0,Saturday,0,2023.0,1808985.0,0.18687499999999999
2023-01-07,DKI3,49.0,66.0,51.0,6.0,10.0,4.0,66.0,PM25,SEDANG,30.8,23.0,1.4,4.0,22.3,263.0,23.03,26.4,80.0,82.0,1001.0,45.0,263.0,91.0,65.0,100.0,23.0,23.6,10.5,10.4,3.9,1003.3,998.3,14.7,0.0104895104895104,1.0,0.0,,1.0,Saturday,0,2023.0,2235606.0,0.34349999999999997
2023-01-07,DKI4,30.0,64.0,53.0,14.0,9.0,7.0,64.0,PM25,SEDANG,31.1,23.1,4.5,7.0,20.6,260.0,22.46,26.7,79.0,81.0,1005.0,41.0,260.0,90.0,63.0,100.0,27.0,24.1,10.9,15.1,4.2,1007.2,1002.1,49.05,0.0108457711442786,1.0,0.0,,1.0,Saturday,0,2023.0,3079618.0,0.3579125000000001
2023-01-07,DKI5,20.0,,19.0,11.0,12.0,,48.0,PM10,BAIK,30.8,24.0,0.9,2.0,20.8,256.0,23.19,27.1,77.0,79.0,1007.5,43.2,256.0,87.0,65.0,100.0,27.0,29.6,13.9,10.8,5.8,1009.7,1004.6,12.51,0.0137965260545905,0.0,0.0,,1.0,Saturday,0,2023.0,2470054.0,0.2874875
2023-01-08,DKI1,28.0,49.0,47.0,11.0,9.0,4.0,49.0,PM25,BAIK,30.5,24.0,7.3,7.0,17.0,254.0,19.74,26.9,80.0,99.0,1009.5,38.9,254.0,90.0,67.0,100.0,80.0,23.5,10.8,12.2,5.1,1011.1,1007.6,78.84,0.0106983655274888,1.0,0.0,,1.0,Sunday,0,2023.0,1049314.0,0.2149625
2023-01-08,DKI2,28.0,60.0,56.0,10.0,17.0,10.0,60.0,PM25,SEDANG,30.4,24.3,5.5,6.0,17.6,257.0,20.55,27.1,78.0,98.0,1009.2,38.5,257.0,89.0,66.0,100.0,74.0,26.4,12.7,17.6,6.4,1010.8,1007.5,69.85,0.0125842251288149,1.0,0.0,,1.0,Sunday,0,2023.0,1808985.0,0.17228749999999998
2023-01-08,DKI3,45.0,62.0,51.0,6.0,10.0,3.0,62.0,PM25,SEDANG,30.0,22.6,10.4,7.0,16.9,257.0,19.53,25.8,84.0,98.0,1002.1,38.9,257.0,96.0,70.0,100.0,60.0,20.7,9.7,10.8,3.9,1003.8,1000.3,100.88,0.0096796726873565,1.0,0.0,,1.0,Sunday,0,2023.0,2235606.0,0.32504999999999995
2023-01-08,DKI4,21.0,60.0,53.0,13.0,9.0,5.0,60.0,PM25,SEDANG,30.5,22.9,8.1,8.0,18.3,252.0,20.37,26.1,83.0,98.0,1006.2,41.0,252.0,95.0,67.0,100.0,82.0,21.4,9.9,10.1,4.0,1007.8,1004.4,80.19,0.0098389982110912,1.0,0.0,,1.0,Sunday,0,2023.0,3079618.0,0.3252312500000001
2023-01-08,DKI5,20.0,,23.0,10.0,12.0,,58.0,PM25,SEDANG,30.0,24.1,3.2,5.0,16.9,257.0,19.23,26.8,79.0,99.0,1008.6,37.8,257.0,90.0,68.0,100.0,84.0,25.3,11.6,16.2,7.3,1010.3,1006.7,37.12,0.0115010906206623,1.0,0.0,,1.0,Sunday,0,2023.0,2470054.0,0.26276875
2023-01-09,DKI1,25.0,39.0,48.0,10.0,12.0,5.0,48.0,SO2,BAIK,30.5,24.0,7.2,8.0,15.7,272.0,18.59,27.0,80.0,98.0,1010.5,34.9,272.0,89.0,62.0,100.0,71.0,17.7,8.1,7.6,3.4,1012.3,1008.6,58.32,0.0080158337456704,1.0,0.0,,0.0,Monday,1,2023.0,1049314.0,0.20600000000000002
2023-01-09,DKI2,24.0,44.0,57.0,9.0,19.0,17.0,57.0,SO2,SEDANG,30.0,24.3,0.9,4.0,17.1,276.0,18.94,27.1,79.0,96.0,1010.3,37.4,276.0,88.0,64.0,100.0,51.0,21.8,10.1,10.1,4.6,1012.1,1008.4,9.09,0.0099970305849747,0.0,0.0,,0.0,Monday,1,2023.0,1808985.0,0.1577
2023-01-09,DKI3,46.0,71.0,51.0,9.0,10.0,6.0,71.0,PM25,SEDANG,30.2,23.0,4.4,8.0,16.4,272.0,19.85,26.2,83.0,100.0,1003.1,36.4,272.0,95.0,69.0,100.0,98.0,18.3,8.1,5.4,3.3,1005.0,1001.3,35.64,0.0080749676004386,1.0,0.0,,0.0,Monday,1,2023.0,2235606.0,0.3066
2023-01-09,DKI4,37.0,68.0,53.0,15.0,9.0,8.0,68.0,PM25,SEDANG,30.3,23.2,4.2,6.0,17.2,273.0,18.57,26.3,83.0,99.0,1007.2,36.4,273.0,95.0,65.0,100.0,81.0,17.5,7.5,7.2,2.9,1009.0,1005.4,31.5,0.0074463860206513,1.0,0.0,,0.0,Monday,1,2023.0,3079618.0,0.29255000000000003
2023-01-09,DKI5,17.0,,24.0,10.0,17.0,,69.0,PM25,SEDANG,30.7,24.1,3.2,7.0,14.8,269.0,18.96,27.0,80.0,98.0,1009.6,35.3,269.0,89.0,67.0,100.0,69.0,19.0,8.3,7.2,3.9,1011.5,1007.8,26.56,0.0082210776545166,1.0,0.0,,0.0,Monday,1,2023.0,2470054.0,0.23805
2023-01-10,DKI1,37.0,44.0,45.0,11.0,21.0,8.0,45.0,SO2,BAIK,32.0,24.1,3.2,4.0,14.0,232.0,17.57,26.9,83.0,100.0,1010.3,31.7,232.0,96.0,62.0,100.0,100.0,17.4,7.7,6.1,2.3,1012.6,1007.8,24.64,0.0076214985647827,1.0,0.0,,0.0,Tuesday,1,2023.0,1049314.0,0.1970375
2023-01-10,DKI2,35.0,51.0,56.0,10.0,20.0,21.0,56.0,SO2,SEDANG,31.6,24.4,3.2,4.0,13.9,244.0,17.58,27.1,82.0,100.0,1010.0,31.7,244.0,94.0,63.0,100.0,99.0,19.6,8.6,7.6,3.4,1012.5,1007.7,27.52,0.0085148514851485,1.0,0.0,,0.0,Tuesday,1,2023.0,1808985.0,0.1431125
2023-01-10,DKI3,50.0,70.0,50.0,8.0,10.0,6.0,70.0,PM25,SEDANG,30.9,22.5,3.8,5.0,13.4,228.0,17.4,26.0,84.0,100.0,1002.9,27.7,228.0,96.0,67.0,100.0,99.0,14.5,6.3,6.5,2.3,1005.2,1000.7,23.94,0.0062817828297935,1.0,0.0,,0.0,Tuesday,1,2023.0,2235606.0,0.28815
2023-01-10,DKI4,32.0,63.0,53.0,13.0,11.0,8.0,63.0,PM25,SEDANG,31.4,22.9,8.1,6.0,13.6,213.0,17.57,26.0,86.0,100.0,1007.0,29.2,213.0,96.0,66.0,100.0,100.0,15.5,6.3,3.6,1.1,1009.4,1004.7,51.03,0.0062562065541211,1.0,0.0,,0.0,Tuesday,1,2023.0,3079618.0,0.25986875000000004
2023-01-10,DKI5,27.0,,23.0,11.0,17.0,,53.0,PM25,SEDANG,31.2,24.1,0.9,4.0,14.8,241.0,17.44,27.1,81.0,100.0,1009.4,33.1,241.0,96.0,63.0,100.0,99.0,18.0,8.1,5.8,3.1,1011.7,1006.9,7.29,0.0080245690509213,0.0,0.0,,0.0,Tuesday,1,2023.0,2470054.0,0.21333125000000003
2023-01-11,DKI1,42.0,65.0,47.0,13.0,25.0,10.0,65.0,PM25,SEDANG,32.8,23.0,3.3,4.0,10.8,233.0,24.01,27.3,79.0,78.0,1009.5,25.2,233.0,97.0,53.0,100.0,8.0,12.7,4.6,3.6,1.6,1011.3,1006.7,15.179999999999998,0.0045567112431896,1.0,0.0,,0.0,Wednesday,1,2023.0,1049314.0,0.188075
2023-01-11,DKI2,40.0,65.0,58.0,18.0,28.0,27.0,65.0,PM25,SEDANG,31.2,23.5,2.6,2.0,13.0,32.0,24.0,27.2,81.0,76.0,1009.3,30.6,32.0,97.0,62.0,100.0,14.0,14.3,5.6,4.3,1.6,1011.1,1006.6,14.56,0.0055483998811057,1.0,0.0,,0.0,Wednesday,1,2023.0,1808985.0,0.128525
2023-01-11,DKI4,36.0,81.0,54.0,14.0,23.0,12.0,81.0,PM25,SEDANG,32.6,22.5,2.9,5.0,8.7,114.0,24.3,26.7,83.0,79.0,1006.2,21.2,114.0,100.0,54.0,100.0,9.0,11.8,4.2,1.4,0.5,1008.1,1003.4,12.18,0.0041741204531902,1.0,0.0,,0.0,Wednesday,1,2023.0,3079618.0,0.22718750000000004
2023-01-11,DKI5,35.0,,24.0,16.0,10.0,,45.0,PM25,BAIK,32.7,23.0,3.8,5.0,9.8,244.0,24.1,27.3,79.0,80.0,1008.6,22.3,244.0,96.0,54.0,100.0,10.0,12.5,4.9,5.8,1.8,1010.3,1005.7,18.62,0.0048582193139004,1.0,0.0,,0.0,Wednesday,1,2023.0,2470054.0,0.18861250000000002
2023-01-12,DKI1,53.0,69.0,49.0,12.0,28.0,13.0,69.0,PM25,SEDANG,31.9,23.4,1.6,2.0,9.3,14.0,24.75,27.4,79.0,79.0,1009.3,24.1,14.0,96.0,60.0,100.0,17.0,12.9,4.9,4.3,2.4,1011.7,1006.5,7.840000000000001,0.0048548498959675,1.0,0.0,,0.0,Thursday,1,2023.0,1049314.0,0.1791125
2023-01-12,DKI2,69.0,87.0,60.0,17.0,38.0,32.0,87.0,PM25,SEDANG,30.6,24.0,2.5,2.0,10.3,18.0,24.98,27.2,80.0,78.0,1009.1,25.2,18.0,95.0,63.0,100.0,7.0,14.0,5.5,4.3,1.8,1011.6,1006.3,13.75,0.0054504013477356,1.0,0.0,,0.0,Thursday,1,2023.0,1808985.0,0.1139375
2023-01-12,DKI3,43.0,74.0,54.0,9.0,24.0,3.0,74.0,PM25,SEDANG,31.6,22.0,1.7,3.0,8.0,73.0,24.36,26.6,81.0,84.0,1001.9,18.7,73.0,97.0,60.0,100.0,21.0,11.8,4.3,4.3,2.3,1004.4,999.4,7.31,0.0042918454935622,1.0,0.0,,0.0,Thursday,1,2023.0,2235606.0,0.25125
2023-01-12,DKI4,,111.0,54.0,15.0,26.0,14.0,111.0,PM25,TIDAK SEHAT,32.2,22.2,5.0,4.0,8.1,16.0,24.91,26.7,83.0,84.0,1006.0,22.0,16.0,99.0,59.0,100.0,24.0,12.1,4.3,6.5,0.5,1008.4,1003.4,21.5,0.0042743538767395,1.0,0.0,,0.0,Thursday,1,2023.0,3079618.0,0.19450625000000005
2023-01-12,DKI5,40.0,,24.0,19.0,39.0,8.0,27.0,PM25,BAIK,31.9,23.1,0.4,4.0,7.7,356.0,24.57,27.4,80.0,82.0,1008.4,21.2,356.0,96.0,60.0,100.0,16.0,12.0,3.8,4.0,0.7,1010.9,1005.5,1.52,0.0037683458944863,0.0,0.0,,0.0,Thursday,1,2023.0,2470054.0,0.16389375
2023-01-13,DKI1,57.0,78.0,47.0,11.0,26.0,18.0,78.0,PM25,SEDANG,30.7,23.1,5.0,9.0,12.2,157.0,21.35,26.4,83.0,87.0,1009.5,25.9,157.0,97.0,66.0,100.0,31.0,14.8,5.8,5.8,1.3,1011.3,1007.6,29.0,0.0057454185240217,1.0,0.0,,0.0,Friday,1,2023.0,1049314.0,0.17015
2023-01-13,DKI2,62.0,81.0,58.0,13.0,44.0,20.0,81.0,PM25,SEDANG,30.5,23.6,4.4,9.0,11.3,153.0,21.88,26.5,84.0,81.0,1009.3,29.5,153.0,96.0,69.0,100.0,20.0,15.2,5.9,6.5,0.8,1011.1,1007.4,25.960000000000004,0.005845635589022,1.0,0.0,,0.0,Friday,1,2023.0,1808985.0,0.09935
2023-01-13,DKI3,56.0,80.0,55.0,10.0,36.0,5.0,80.0,PM25,SEDANG,30.8,22.6,16.4,14.0,14.8,184.0,20.01,25.8,84.0,93.0,1002.2,28.1,184.0,95.0,66.0,100.0,42.0,15.7,6.5,7.6,1.3,1004.0,1000.4,106.6,0.0064857313909399,1.0,0.0,,0.0,Friday,1,2023.0,2235606.0,0.23279999999999998
2023-01-13,DKI4,,135.0,55.0,15.0,28.0,15.0,135.0,PM25,TIDAK SEHAT,30.9,22.9,7.2,8.0,8.7,164.0,21.49,26.2,85.0,82.0,1006.2,23.0,164.0,96.0,68.0,100.0,32.0,13.9,5.3,6.8,1.8,1008.0,1004.4,38.16,0.0052673424766448,1.0,0.0,,0.0,Friday,1,2023.0,3079618.0,0.16182500000000005
